position,driver_number,date,session_key,meeting_key
10,1,2023-11-17T04:31:04.644000,9182,1225
11,2,2023-11-17T04:31:04.644000,9182,1225
12,3,2023-11-17T04:31:04.644000,9182,1225
13,11,2023-11-17T04:31:04.644000,9182,1225
14,14,2023-11-17T04:31:04.644000,9182,1225
15,16,2023-11-17T04:31:04.644000,9182,1225
16,20,2023-11-17T04:31:04.644000,9182,1225
9,22,2023-11-17T04:31:04.644000,9182,1225
11,1,2023-11-17T04:31:16.503000,9182,1225
12,2,2023-11-17T04:31:16.503000,9182,1225
13,3,2023-11-17T04:31:16.503000,9182,1225
10,11,2023-11-17T04:31:16.503000,9182,1225
12,1,2023-11-17T04:31:19.550000,9182,1225
13,2,2023-11-17T04:31:19.550000,9182,1225
14,3,2023-11-17T04:31:19.550000,9182,1225
15,14,2023-11-17T04:31:19.550000,9182,1225
16,16,2023-11-17T04:31:19.550000,9182,1225
17,20,2023-11-17T04:31:19.550000,9182,1225
18,23,2023-11-17T04:31:19.550000,9182,1225
19,27,2023-11-17T04:31:19.550000,9182,1225
11,44,2023-11-17T04:31:19.550000,9182,1225
13,1,2023-11-17T04:31:24.909000,9182,1225
14,2,2023-11-17T04:31:24.909000,9182,1225
12,3,2023-11-17T04:31:24.909000,9182,1225
14,1,2023-11-17T04:31:27.847000,9182,1225
15,2,2023-11-17T04:31:27.847000,9182,1225
16,14,2023-11-17T04:31:27.847000,9182,1225
17,16,2023-11-17T04:31:27.847000,9182,1225
13,20,2023-11-17T04:31:27.847000,9182,1225
15,1,2023-11-17T04:31:35.659000,9182,1225
16,2,2023-11-17T04:31:35.659000,9182,1225
17,14,2023-11-17T04:31:35.659000,9182,1225
14,16,2023-11-17T04:31:35.659000,9182,1225
17,2,2023-11-17T04:31:49.987000,9182,1225
18,14,2023-11-17T04:31:49.987000,9182,1225
19,23,2023-11-17T04:31:49.987000,9182,1225
16,27,2023-11-17T04:31:49.987000,9182,1225
18,2,2023-11-17T04:31:53.862000,9182,1225
19,14,2023-11-17T04:31:53.862000,9182,1225
20,23,2023-11-17T04:31:53.862000,9182,1225
17,63,2023-11-17T04:31:53.862000,9182,1225
2,18,2023-11-17T04:33:56.828000,9182,1225
1,77,2023-11-17T04:33:56.828000,9182,1225
19,2,2023-11-17T04:34:09.906000,9182,1225
20,14,2023-11-17T04:34:09.906000,9182,1225
18,23,2023-11-17T04:34:09.906000,9182,1225
2,10,2023-11-17T04:34:14.015000,9182,1225
3,18,2023-11-17T04:34:14.015000,9182,1225
4,24,2023-11-17T04:34:14.015000,9182,1225
3,10,2023-11-17T04:34:17.156000,9182,1225
4,18,2023-11-17T04:34:17.156000,9182,1225
5,24,2023-11-17T04:34:17.156000,9182,1225
1,31,2023-11-17T04:34:17.156000,9182,1225
2,77,2023-11-17T04:34:17.156000,9182,1225
4,10,2023-11-17T04:34:24.422000,9182,1225
5,18,2023-11-17T04:34:24.422000,9182,1225
3,24,2023-11-17T04:34:24.422000,9182,1225
1,4,2023-11-17T04:34:29.890000,9182,1225
5,10,2023-11-17T04:34:29.890000,9182,1225
6,18,2023-11-17T04:34:29.890000,9182,1225
4,24,2023-11-17T04:34:29.890000,9182,1225
2,31,2023-11-17T04:34:29.890000,9182,1225
3,77,2023-11-17T04:34:29.890000,9182,1225
7,81,2023-11-17T04:34:29.890000,9182,1225
6,10,2023-11-17T04:34:44.890000,9182,1225
7,18,2023-11-17T04:34:44.890000,9182,1225
5,24,2023-11-17T04:34:44.890000,9182,1225
3,31,2023-11-17T04:34:44.890000,9182,1225
2,55,2023-11-17T04:34:44.890000,9182,1225
4,77,2023-11-17T04:34:44.890000,9182,1225
8,81,2023-11-17T04:34:44.890000,9182,1225
7,10,2023-11-17T04:34:53.999000,9182,1225
8,18,2023-11-17T04:34:53.999000,9182,1225
5,22,2023-11-17T04:34:53.999000,9182,1225
6,24,2023-11-17T04:34:53.999000,9182,1225
9,81,2023-11-17T04:34:53.999000,9182,1225
8,10,2023-11-17T04:35:02.765000,9182,1225
6,11,2023-11-17T04:35:02.765000,9182,1225
9,18,2023-11-17T04:35:02.765000,9182,1225
7,24,2023-11-17T04:35:02.765000,9182,1225
10,81,2023-11-17T04:35:02.765000,9182,1225
2,4,2023-11-17T04:35:03.108000,9182,1225
10,31,2023-11-17T04:35:03.108000,9182,1225
1,44,2023-11-17T04:35:03.108000,9182,1225
3,55,2023-11-17T04:35:03.108000,9182,1225
11,81,2023-11-17T04:35:03.108000,9182,1225
9,10,2023-11-17T04:35:03.124000,9182,1225
7,11,2023-11-17T04:35:03.124000,9182,1225
10,18,2023-11-17T04:35:03.124000,9182,1225
6,22,2023-11-17T04:35:03.124000,9182,1225
8,24,2023-11-17T04:35:03.124000,9182,1225
4,31,2023-11-17T04:35:03.124000,9182,1225
5,77,2023-11-17T04:35:03.124000,9182,1225
13,3,2023-11-17T04:35:16.936000,9182,1225
10,10,2023-11-17T04:35:16.936000,9182,1225
8,11,2023-11-17T04:35:16.936000,9182,1225
11,18,2023-11-17T04:35:16.936000,9182,1225
4,20,2023-11-17T04:35:16.936000,9182,1225
7,22,2023-11-17T04:35:16.936000,9182,1225
9,24,2023-11-17T04:35:16.936000,9182,1225
5,31,2023-11-17T04:35:16.936000,9182,1225
6,77,2023-11-17T04:35:16.936000,9182,1225
12,81,2023-11-17T04:35:16.936000,9182,1225
11,3,2023-11-17T04:35:18.858000,9182,1225
12,18,2023-11-17T04:35:18.858000,9182,1225
13,81,2023-11-17T04:35:18.858000,9182,1225
1,1,2023-11-17T04:35:21.733000,9182,1225
12,3,2023-11-17T04:35:21.733000,9182,1225
3,4,2023-11-17T04:35:21.733000,9182,1225
11,10,2023-11-17T04:35:21.733000,9182,1225
9,11,2023-11-17T04:35:21.733000,9182,1225
15,16,2023-11-17T04:35:21.733000,9182,1225
13,18,2023-11-17T04:35:21.733000,9182,1225
5,20,2023-11-17T04:35:21.733000,9182,1225
8,22,2023-11-17T04:35:21.733000,9182,1225
10,24,2023-11-17T04:35:21.733000,9182,1225
6,31,2023-11-17T04:35:21.733000,9182,1225
2,44,2023-11-17T04:35:21.733000,9182,1225
4,55,2023-11-17T04:35:21.733000,9182,1225
7,77,2023-11-17T04:35:21.733000,9182,1225
14,81,2023-11-17T04:35:21.733000,9182,1225
2,1,2023-11-17T04:35:28.202000,9182,1225
13,3,2023-11-17T04:35:28.202000,9182,1225
4,4,2023-11-17T04:35:28.202000,9182,1225
12,10,2023-11-17T04:35:28.202000,9182,1225
10,11,2023-11-17T04:35:28.202000,9182,1225
1,16,2023-11-17T04:35:28.202000,9182,1225
14,18,2023-11-17T04:35:28.202000,9182,1225
6,20,2023-11-17T04:35:28.202000,9182,1225
9,22,2023-11-17T04:35:28.202000,9182,1225
11,24,2023-11-17T04:35:28.202000,9182,1225
7,31,2023-11-17T04:35:28.202000,9182,1225
3,44,2023-11-17T04:35:28.202000,9182,1225
5,55,2023-11-17T04:35:28.202000,9182,1225
8,77,2023-11-17T04:35:28.202000,9182,1225
15,81,2023-11-17T04:35:28.202000,9182,1225
14,3,2023-11-17T04:35:35.123000,9182,1225
5,4,2023-11-17T04:35:35.123000,9182,1225
13,10,2023-11-17T04:35:35.123000,9182,1225
11,11,2023-11-17T04:35:35.123000,9182,1225
15,18,2023-11-17T04:35:35.123000,9182,1225
7,20,2023-11-17T04:35:35.123000,9182,1225
10,22,2023-11-17T04:35:35.123000,9182,1225
12,24,2023-11-17T04:35:35.123000,9182,1225
3,27,2023-11-17T04:35:35.123000,9182,1225
8,31,2023-11-17T04:35:35.123000,9182,1225
4,44,2023-11-17T04:35:35.123000,9182,1225
6,55,2023-11-17T04:35:35.123000,9182,1225
9,77,2023-11-17T04:35:35.123000,9182,1225
16,81,2023-11-17T04:35:35.123000,9182,1225
15,3,2023-11-17T04:35:42.733000,9182,1225
14,10,2023-11-17T04:35:42.733000,9182,1225
12,11,2023-11-17T04:35:42.733000,9182,1225
16,18,2023-11-17T04:35:42.733000,9182,1225
11,22,2023-11-17T04:35:42.733000,9182,1225
13,24,2023-11-17T04:35:42.733000,9182,1225
9,63,2023-11-17T04:35:42.733000,9182,1225
10,77,2023-11-17T04:35:42.733000,9182,1225
17,81,2023-11-17T04:35:42.733000,9182,1225
6,4,2023-11-17T04:35:43.967000,9182,1225
8,20,2023-11-17T04:35:43.967000,9182,1225
4,27,2023-11-17T04:35:43.967000,9182,1225
9,31,2023-11-17T04:35:43.967000,9182,1225
5,44,2023-11-17T04:35:43.967000,9182,1225
7,55,2023-11-17T04:35:43.967000,9182,1225
10,63,2023-11-17T04:35:43.967000,9182,1225
3,77,2023-11-17T04:35:43.967000,9182,1225
7,4,2023-11-17T04:36:04.951000,9182,1225
9,20,2023-11-17T04:36:04.951000,9182,1225
5,27,2023-11-17T04:36:04.951000,9182,1225
4,31,2023-11-17T04:36:04.951000,9182,1225
6,44,2023-11-17T04:36:04.951000,9182,1225
8,55,2023-11-17T04:36:04.951000,9182,1225
8,4,2023-11-17T04:36:12.998000,9182,1225
13,11,2023-11-17T04:36:12.998000,9182,1225
10,20,2023-11-17T04:36:12.998000,9182,1225
12,22,2023-11-17T04:36:12.998000,9182,1225
7,24,2023-11-17T04:36:12.998000,9182,1225
9,55,2023-11-17T04:36:12.998000,9182,1225
11,63,2023-11-17T04:36:12.998000,9182,1225
20,2,2023-11-17T04:36:25.247000,9182,1225
19,14,2023-11-17T04:36:25.247000,9182,1225
9,4,2023-11-17T04:36:30.685000,9182,1225
8,24,2023-11-17T04:36:30.685000,9182,1225
6,27,2023-11-17T04:36:30.685000,9182,1225
5,31,2023-11-17T04:36:30.685000,9182,1225
7,44,2023-11-17T04:36:30.685000,9182,1225
3,55,2023-11-17T04:36:30.685000,9182,1225
4,77,2023-11-17T04:36:30.685000,9182,1225
10,4,2023-11-17T04:36:40.044000,9182,1225
11,20,2023-11-17T04:36:40.044000,9182,1225
4,22,2023-11-17T04:36:40.044000,9182,1225
9,24,2023-11-17T04:36:40.044000,9182,1225
7,27,2023-11-17T04:36:40.044000,9182,1225
6,31,2023-11-17T04:36:40.044000,9182,1225
8,44,2023-11-17T04:36:40.044000,9182,1225
12,63,2023-11-17T04:36:40.044000,9182,1225
5,77,2023-11-17T04:36:40.044000,9182,1225
11,4,2023-11-17T04:36:49.497000,9182,1225
5,11,2023-11-17T04:36:49.497000,9182,1225
12,20,2023-11-17T04:36:49.497000,9182,1225
10,24,2023-11-17T04:36:49.497000,9182,1225
8,27,2023-11-17T04:36:49.497000,9182,1225
7,31,2023-11-17T04:36:49.497000,9182,1225
9,44,2023-11-17T04:36:49.497000,9182,1225
13,63,2023-11-17T04:36:49.497000,9182,1225
6,77,2023-11-17T04:36:49.497000,9182,1225
3,1,2023-11-17T04:37:01.231000,9182,1225
12,4,2023-11-17T04:37:01.231000,9182,1225
6,11,2023-11-17T04:37:01.231000,9182,1225
2,20,2023-11-17T04:37:01.231000,9182,1225
5,22,2023-11-17T04:37:01.231000,9182,1225
11,24,2023-11-17T04:37:01.231000,9182,1225
9,27,2023-11-17T04:37:01.231000,9182,1225
8,31,2023-11-17T04:37:01.231000,9182,1225
10,44,2023-11-17T04:37:01.231000,9182,1225
4,55,2023-11-17T04:37:01.231000,9182,1225
7,77,2023-11-17T04:37:01.231000,9182,1225
11,3,2023-11-17T04:37:07.450000,9182,1225
13,4,2023-11-17T04:37:07.450000,9182,1225
15,10,2023-11-17T04:37:07.450000,9182,1225
12,24,2023-11-17T04:37:07.450000,9182,1225
14,63,2023-11-17T04:37:07.450000,9182,1225
4,1,2023-11-17T04:37:18.543000,9182,1225
7,11,2023-11-17T04:37:18.543000,9182,1225
3,20,2023-11-17T04:37:18.543000,9182,1225
6,22,2023-11-17T04:37:18.543000,9182,1225
2,27,2023-11-17T04:37:18.543000,9182,1225
9,31,2023-11-17T04:37:18.543000,9182,1225
5,55,2023-11-17T04:37:18.543000,9182,1225
8,77,2023-11-17T04:37:18.543000,9182,1225
12,3,2023-11-17T04:37:28.356000,9182,1225
14,4,2023-11-17T04:37:28.356000,9182,1225
8,11,2023-11-17T04:37:28.356000,9182,1225
7,22,2023-11-17T04:37:28.356000,9182,1225
13,24,2023-11-17T04:37:28.356000,9182,1225
10,31,2023-11-17T04:37:28.356000,9182,1225
11,44,2023-11-17T04:37:28.356000,9182,1225
6,55,2023-11-17T04:37:28.356000,9182,1225
5,63,2023-11-17T04:37:28.356000,9182,1225
9,77,2023-11-17T04:37:28.356000,9182,1225
9,11,2023-11-17T04:37:50.402000,9182,1225
8,22,2023-11-17T04:37:50.402000,9182,1225
5,31,2023-11-17T04:37:50.402000,9182,1225
7,55,2023-11-17T04:37:50.402000,9182,1225
6,63,2023-11-17T04:37:50.402000,9182,1225
10,77,2023-11-17T04:37:50.402000,9182,1225
13,3,2023-11-17T04:37:57.183000,9182,1225
15,4,2023-11-17T04:37:57.183000,9182,1225
11,10,2023-11-17T04:37:57.183000,9182,1225
14,24,2023-11-17T04:37:57.183000,9182,1225
12,44,2023-11-17T04:37:57.183000,9182,1225
1,1,2023-11-17T09:45:08.689000,9183,1225
2,2,2023-11-17T09:45:08.689000,9183,1225
3,3,2023-11-17T09:45:08.689000,9183,1225
4,4,2023-11-17T09:45:08.689000,9183,1225
5,10,2023-11-17T09:45:08.689000,9183,1225
6,11,2023-11-17T09:45:08.689000,9183,1225
7,14,2023-11-17T09:45:08.689000,9183,1225
8,16,2023-11-17T09:45:08.689000,9183,1225
9,18,2023-11-17T09:45:08.689000,9183,1225
10,20,2023-11-17T09:45:08.689000,9183,1225
11,22,2023-11-17T09:45:08.689000,9183,1225
12,23,2023-11-17T09:45:08.689000,9183,1225
13,24,2023-11-17T09:45:08.689000,9183,1225
14,27,2023-11-17T09:45:08.689000,9183,1225
15,31,2023-11-17T09:45:08.689000,9183,1225
16,44,2023-11-17T09:45:08.689000,9183,1225
17,55,2023-11-17T09:45:08.689000,9183,1225
18,63,2023-11-17T09:45:08.689000,9183,1225
19,77,2023-11-17T09:45:08.689000,9183,1225
20,81,2023-11-17T09:45:08.689000,9183,1225
2,1,2023-11-17T10:30:27.906000,9183,1225
3,2,2023-11-17T10:30:27.906000,9183,1225
4,3,2023-11-17T10:30:27.906000,9183,1225
1,4,2023-11-17T10:30:27.906000,9183,1225
3,1,2023-11-17T10:30:33.906000,9183,1225
4,2,2023-11-17T10:30:33.906000,9183,1225
5,3,2023-11-17T10:30:33.906000,9183,1225
6,10,2023-11-17T10:30:33.906000,9183,1225
7,11,2023-11-17T10:30:33.906000,9183,1225
8,14,2023-11-17T10:30:33.906000,9183,1225
9,16,2023-11-17T10:30:33.906000,9183,1225
10,18,2023-11-17T10:30:33.906000,9183,1225
11,20,2023-11-17T10:30:33.906000,9183,1225
12,22,2023-11-17T10:30:33.906000,9183,1225
13,23,2023-11-17T10:30:33.906000,9183,1225
14,24,2023-11-17T10:30:33.906000,9183,1225
15,27,2023-11-17T10:30:33.906000,9183,1225
16,31,2023-11-17T10:30:33.906000,9183,1225
17,44,2023-11-17T10:30:33.906000,9183,1225
18,55,2023-11-17T10:30:33.906000,9183,1225
19,63,2023-11-17T10:30:33.906000,9183,1225
20,77,2023-11-17T10:30:33.906000,9183,1225
2,81,2023-11-17T10:30:33.906000,9183,1225
4,1,2023-11-17T10:30:50.593000,9183,1225
5,2,2023-11-17T10:30:50.593000,9183,1225
6,3,2023-11-17T10:30:50.593000,9183,1225
7,10,2023-11-17T10:30:50.593000,9183,1225
8,11,2023-11-17T10:30:50.593000,9183,1225
9,14,2023-11-17T10:30:50.593000,9183,1225
10,16,2023-11-17T10:30:50.593000,9183,1225
11,18,2023-11-17T10:30:50.593000,9183,1225
12,20,2023-11-17T10:30:50.593000,9183,1225
13,22,2023-11-17T10:30:50.593000,9183,1225
14,23,2023-11-17T10:30:50.593000,9183,1225
15,24,2023-11-17T10:30:50.593000,9183,1225
16,27,2023-11-17T10:30:50.593000,9183,1225
3,31,2023-11-17T10:30:50.593000,9183,1225
6,2,2023-11-17T10:31:35.561000,9183,1225
7,3,2023-11-17T10:31:35.561000,9183,1225
8,10,2023-11-17T10:31:35.561000,9183,1225
9,11,2023-11-17T10:31:35.561000,9183,1225
10,14,2023-11-17T10:31:35.561000,9183,1225
11,16,2023-11-17T10:31:35.561000,9183,1225
12,18,2023-11-17T10:31:35.561000,9183,1225
13,20,2023-11-17T10:31:35.561000,9183,1225
5,22,2023-11-17T10:31:35.561000,9183,1225
7,2,2023-11-17T10:31:37.217000,9183,1225
8,3,2023-11-17T10:31:37.217000,9183,1225
9,10,2023-11-17T10:31:37.217000,9183,1225
10,11,2023-11-17T10:31:37.217000,9183,1225
11,14,2023-11-17T10:31:37.217000,9183,1225
12,16,2023-11-17T10:31:37.217000,9183,1225
13,18,2023-11-17T10:31:37.217000,9183,1225
14,20,2023-11-17T10:31:37.217000,9183,1225
15,23,2023-11-17T10:31:37.217000,9183,1225
16,24,2023-11-17T10:31:37.217000,9183,1225
17,27,2023-11-17T10:31:37.217000,9183,1225
18,44,2023-11-17T10:31:37.217000,9183,1225
6,55,2023-11-17T10:31:37.217000,9183,1225
8,2,2023-11-17T10:31:41.389000,9183,1225
9,3,2023-11-17T10:31:41.389000,9183,1225
10,10,2023-11-17T10:31:41.389000,9183,1225
7,11,2023-11-17T10:31:41.389000,9183,1225
9,2,2023-11-17T10:31:45.779000,9183,1225
10,3,2023-11-17T10:31:45.779000,9183,1225
11,10,2023-11-17T10:31:45.779000,9183,1225
12,14,2023-11-17T10:31:45.779000,9183,1225
13,16,2023-11-17T10:31:45.779000,9183,1225
14,18,2023-11-17T10:31:45.779000,9183,1225
15,20,2023-11-17T10:31:45.779000,9183,1225
16,23,2023-11-17T10:31:45.779000,9183,1225
17,24,2023-11-17T10:31:45.779000,9183,1225
18,27,2023-11-17T10:31:45.779000,9183,1225
8,44,2023-11-17T10:31:45.779000,9183,1225
11,3,2023-11-17T10:31:50.951000,9183,1225
12,10,2023-11-17T10:31:50.951000,9183,1225
13,14,2023-11-17T10:31:50.951000,9183,1225
14,16,2023-11-17T10:31:50.951000,9183,1225
15,18,2023-11-17T10:31:50.951000,9183,1225
10,20,2023-11-17T10:31:50.951000,9183,1225
12,3,2023-11-17T10:31:58.514000,9183,1225
13,10,2023-11-17T10:31:58.514000,9183,1225
14,14,2023-11-17T10:31:58.514000,9183,1225
11,16,2023-11-17T10:31:58.514000,9183,1225
13,3,2023-11-17T10:31:59.904000,9183,1225
12,10,2023-11-17T10:31:59.904000,9183,1225
14,3,2023-11-17T10:32:07.857000,9183,1225
15,14,2023-11-17T10:32:07.857000,9183,1225
16,18,2023-11-17T10:32:07.857000,9183,1225
17,23,2023-11-17T10:32:07.857000,9183,1225
18,24,2023-11-17T10:32:07.857000,9183,1225
19,27,2023-11-17T10:32:07.857000,9183,1225
13,63,2023-11-17T10:32:07.857000,9183,1225
16,14,2023-11-17T10:32:18.419000,9183,1225
17,18,2023-11-17T10:32:18.419000,9183,1225
18,23,2023-11-17T10:32:18.419000,9183,1225
19,24,2023-11-17T10:32:18.419000,9183,1225
15,27,2023-11-17T10:32:18.419000,9183,1225
17,14,2023-11-17T10:32:38.044000,9183,1225
18,18,2023-11-17T10:32:38.044000,9183,1225
19,23,2023-11-17T10:32:38.044000,9183,1225
20,24,2023-11-17T10:32:38.044000,9183,1225
16,77,2023-11-17T10:32:38.044000,9183,1225
19,18,2023-11-17T10:32:45.544000,9183,1225
20,23,2023-11-17T10:32:45.544000,9183,1225
18,24,2023-11-17T10:32:45.544000,9183,1225
2,4,2023-11-17T10:34:05.136000,9183,1225
1,81,2023-11-17T10:34:05.136000,9183,1225
3,4,2023-11-17T10:34:27.776000,9183,1225
2,31,2023-11-17T10:34:27.776000,9183,1225
1,1,2023-11-17T10:34:52.432000,9183,1225
4,4,2023-11-17T10:34:52.432000,9183,1225
3,31,2023-11-17T10:34:52.432000,9183,1225
2,81,2023-11-17T10:34:52.432000,9183,1225
5,4,2023-11-17T10:35:13.354000,9183,1225
4,22,2023-11-17T10:35:13.354000,9183,1225
6,4,2023-11-17T10:35:20.697000,9183,1225
5,22,2023-11-17T10:35:20.697000,9183,1225
4,55,2023-11-17T10:35:20.697000,9183,1225
7,4,2023-11-17T10:35:24.588000,9183,1225
8,11,2023-11-17T10:35:24.588000,9183,1225
6,22,2023-11-17T10:35:24.588000,9183,1225
4,31,2023-11-17T10:35:24.588000,9183,1225
3,44,2023-11-17T10:35:24.588000,9183,1225
5,55,2023-11-17T10:35:24.588000,9183,1225
8,4,2023-11-17T10:35:28.853000,9183,1225
7,11,2023-11-17T10:35:28.853000,9183,1225
10,2,2023-11-17T10:35:30.072000,9183,1225
9,4,2023-11-17T10:35:30.072000,9183,1225
8,11,2023-11-17T10:35:30.072000,9183,1225
2,20,2023-11-17T10:35:30.072000,9183,1225
7,22,2023-11-17T10:35:30.072000,9183,1225
5,31,2023-11-17T10:35:30.072000,9183,1225
4,44,2023-11-17T10:35:30.072000,9183,1225
6,55,2023-11-17T10:35:30.072000,9183,1225
3,81,2023-11-17T10:35:30.072000,9183,1225
11,2,2023-11-17T10:35:42.134000,9183,1225
10,4,2023-11-17T10:35:42.134000,9183,1225
8,10,2023-11-17T10:35:42.134000,9183,1225
9,11,2023-11-17T10:35:42.134000,9183,1225
12,16,2023-11-17T10:35:42.134000,9183,1225
9,2,2023-11-17T10:35:46.884000,9183,1225
11,4,2023-11-17T10:35:46.884000,9183,1225
10,11,2023-11-17T10:35:46.884000,9183,1225
10,2,2023-11-17T10:35:53.009000,9183,1225
12,4,2023-11-17T10:35:53.009000,9183,1225
9,10,2023-11-17T10:35:53.009000,9183,1225
11,11,2023-11-17T10:35:53.009000,9183,1225
13,16,2023-11-17T10:35:53.009000,9183,1225
8,22,2023-11-17T10:35:53.009000,9183,1225
6,31,2023-11-17T10:35:53.009000,9183,1225
5,44,2023-11-17T10:35:53.009000,9183,1225
7,55,2023-11-17T10:35:53.009000,9183,1225
3,63,2023-11-17T10:35:53.009000,9183,1225
4,81,2023-11-17T10:35:53.009000,9183,1225
11,2,2023-11-17T10:35:55.509000,9183,1225
6,3,2023-11-17T10:35:55.509000,9183,1225
13,4,2023-11-17T10:35:55.509000,9183,1225
10,10,2023-11-17T10:35:55.509000,9183,1225
12,11,2023-11-17T10:35:55.509000,9183,1225
14,16,2023-11-17T10:35:55.509000,9183,1225
9,22,2023-11-17T10:35:55.509000,9183,1225
7,31,2023-11-17T10:35:55.509000,9183,1225
8,55,2023-11-17T10:35:55.509000,9183,1225
14,4,2023-11-17T10:36:02.400000,9183,1225
13,16,2023-11-17T10:36:02.400000,9183,1225
15,4,2023-11-17T10:36:06.165000,9183,1225
13,11,2023-11-17T10:36:06.165000,9183,1225
14,16,2023-11-17T10:36:06.165000,9183,1225
12,27,2023-11-17T10:36:06.165000,9183,1225
7,3,2023-11-17T10:36:11.665000,9183,1225
5,31,2023-11-17T10:36:11.665000,9183,1225
6,44,2023-11-17T10:36:11.665000,9183,1225
12,2,2023-11-17T10:36:18.337000,9183,1225
8,3,2023-11-17T10:36:18.337000,9183,1225
16,4,2023-11-17T10:36:18.337000,9183,1225
11,10,2023-11-17T10:36:18.337000,9183,1225
14,11,2023-11-17T10:36:18.337000,9183,1225
6,14,2023-11-17T10:36:18.337000,9183,1225
15,16,2023-11-17T10:36:18.337000,9183,1225
10,22,2023-11-17T10:36:18.337000,9183,1225
13,27,2023-11-17T10:36:18.337000,9183,1225
7,44,2023-11-17T10:36:18.337000,9183,1225
9,55,2023-11-17T10:36:18.337000,9183,1225
17,77,2023-11-17T10:36:18.337000,9183,1225
13,2,2023-11-17T10:36:24.071000,9183,1225
9,3,2023-11-17T10:36:24.071000,9183,1225
17,4,2023-11-17T10:36:24.071000,9183,1225
12,10,2023-11-17T10:36:24.071000,9183,1225
15,11,2023-11-17T10:36:24.071000,9183,1225
16,16,2023-11-17T10:36:24.071000,9183,1225
11,22,2023-11-17T10:36:24.071000,9183,1225
14,27,2023-11-17T10:36:24.071000,9183,1225
10,55,2023-11-17T10:36:24.071000,9183,1225
8,77,2023-11-17T10:36:24.071000,9183,1225
18,4,2023-11-17T10:36:33.930000,9183,1225
16,11,2023-11-17T10:36:33.930000,9183,1225
17,16,2023-11-17T10:36:33.930000,9183,1225
15,24,2023-11-17T10:36:33.930000,9183,1225
19,4,2023-11-17T10:36:43.962000,9183,1225
18,16,2023-11-17T10:36:43.962000,9183,1225
17,18,2023-11-17T10:36:43.962000,9183,1225
14,2,2023-11-17T10:36:47.446000,9183,1225
20,4,2023-11-17T10:36:47.446000,9183,1225
13,10,2023-11-17T10:36:47.446000,9183,1225
17,11,2023-11-17T10:36:47.446000,9183,1225
19,16,2023-11-17T10:36:47.446000,9183,1225
18,18,2023-11-17T10:36:47.446000,9183,1225
12,23,2023-11-17T10:36:47.446000,9183,1225
16,24,2023-11-17T10:36:47.446000,9183,1225
15,27,2023-11-17T10:36:47.446000,9183,1225
10,3,2023-11-17T10:36:57.086000,9183,1225
7,14,2023-11-17T10:36:57.086000,9183,1225
6,22,2023-11-17T10:36:57.086000,9183,1225
8,44,2023-11-17T10:36:57.086000,9183,1225
11,55,2023-11-17T10:36:57.086000,9183,1225
9,77,2023-11-17T10:36:57.086000,9183,1225
2,1,2023-11-17T10:37:00.571000,9183,1225
11,3,2023-11-17T10:37:00.571000,9183,1225
8,14,2023-11-17T10:37:00.571000,9183,1225
3,20,2023-11-17T10:37:00.571000,9183,1225
7,22,2023-11-17T10:37:00.571000,9183,1225
6,31,2023-11-17T10:37:00.571000,9183,1225
9,44,2023-11-17T10:37:00.571000,9183,1225
1,55,2023-11-17T10:37:00.571000,9183,1225
4,63,2023-11-17T10:37:00.571000,9183,1225
10,77,2023-11-17T10:37:00.571000,9183,1225
5,81,2023-11-17T10:37:00.571000,9183,1225
3,1,2023-11-17T10:37:05.008000,9183,1225
9,14,2023-11-17T10:37:05.008000,9183,1225
4,20,2023-11-17T10:37:05.008000,9183,1225
8,22,2023-11-17T10:37:05.008000,9183,1225
7,31,2023-11-17T10:37:05.008000,9183,1225
2,44,2023-11-17T10:37:05.008000,9183,1225
5,63,2023-11-17T10:37:05.008000,9183,1225
6,81,2023-11-17T10:37:05.008000,9183,1225
4,1,2023-11-17T10:37:09.758000,9183,1225
15,2,2023-11-17T10:37:09.758000,9183,1225
12,3,2023-11-17T10:37:09.758000,9183,1225
14,10,2023-11-17T10:37:09.758000,9183,1225
3,11,2023-11-17T10:37:09.758000,9183,1225
10,14,2023-11-17T10:37:09.758000,9183,1225
5,20,2023-11-17T10:37:09.758000,9183,1225
9,22,2023-11-17T10:37:09.758000,9183,1225
13,23,2023-11-17T10:37:09.758000,9183,1225
17,24,2023-11-17T10:37:09.758000,9183,1225
16,27,2023-11-17T10:37:09.758000,9183,1225
8,31,2023-11-17T10:37:09.758000,9183,1225
6,63,2023-11-17T10:37:09.758000,9183,1225
11,77,2023-11-17T10:37:09.758000,9183,1225
7,81,2023-11-17T10:37:09.758000,9183,1225
13,3,2023-11-17T10:37:26.711000,9183,1225
10,10,2023-11-17T10:37:26.711000,9183,1225
11,14,2023-11-17T10:37:26.711000,9183,1225
